action_type,activity_comment,activity_id,activity_properties,assay_chembl_id,assay_description,assay_type,assay_variant_accession,assay_variant_mutation,bao_endpoint,bao_format,bao_label,canonical_smiles,data_validity_comment,data_validity_description,document_chembl_id,document_journal,document_year,ligand_efficiency,modality,molecule_chembl_id,molecule_pref_name,parent_molecule_chembl_id,pchembl_value,potential_duplicate,qudt_units,record_id,relation,src_id,standard_flag,standard_relation,standard_text_value,standard_type,standard_units,standard_upper_value,standard_value,target_chembl_id,target_organism,target_pref_name,target_tax_id,text_value,toid,type,units,uo_units,upper_value,value
,,196485,[],CHEMBL650242,Beta-2 adrenergic receptor agonist activity as increased cAMP levels in CHO cells expressing human Beta-2-adrenoceptor,F,,,BAO_0000188,BAO_0000219,cell-based format,CS(=O)(=O)Nc1cc([C@@H](O)CNCC2CCN(S(=O)(=O)c3ccc(-n4ccc5c(C(=O)O)cccc54)cc3)CC2)ccc1O,,,CHEMBL1135848,Bioorg Med Chem Lett,2002.0,,,CHEMBL100351,,CHEMBL100351,7.22,0,http://www.openphacts.org/units/Nanomolar,187160,=,1,1,=,,EC50,nM,,60.0,CHEMBL210,Homo sapiens,Beta-2 adrenergic receptor,9606,,,EC50,nM,UO_0000065,,60.0
,,198719,[],CHEMBL650242,Beta-2 adrenergic receptor agonist activity as increased cAMP levels in CHO cells expressing human Beta-2-adrenoceptor,F,,,BAO_0000188,BAO_0000219,cell-based format,CS(=O)(=O)Nc1cc([C@@H](O)CNCC2CCN(c3ccc(C(=O)N[C@@H](Cc4ccccc4)C(=O)O)cc3)CC2)ccc1O,,,CHEMBL1135848,Bioorg Med Chem Lett,2002.0,,,CHEMBL98088,,CHEMBL98088,4.7,0,http://www.openphacts.org/units/Nanomolar,187157,=,1,1,=,,EC50,nM,,20000.0,CHEMBL210,Homo sapiens,Beta-2 adrenergic receptor,9606,,,EC50,nM,UO_0000065,,20000.0
,,210737,[],CHEMBL650242,Beta-2 adrenergic receptor agonist activity as increased cAMP levels in CHO cells expressing human Beta-2-adrenoceptor,F,,,BAO_0000188,BAO_0000219,cell-based format,CC(C)N(Cc1cc(F)ccc1F)C(=O)Nc1ccc(S(=O)(=O)N2CCC(CNC[C@H](O)c3ccc(O)c(NS(C)(=O)=O)c3)CC2)cc1,,,CHEMBL1135848,Bioorg Med Chem Lett,2002.0,,,CHEMBL100589,,CHEMBL100589,7.92,0,http://www.openphacts.org/units/Nanomolar,187161,=,1,1,=,,EC50,nM,,12.0,CHEMBL210,Homo sapiens,Beta-2 adrenergic receptor,9606,,,EC50,nM,UO_0000065,,12.0
,,212086,[],CHEMBL650242,Beta-2 adrenergic receptor agonist activity as increased cAMP levels in CHO cells expressing human Beta-2-adrenoceptor,F,,,BAO_0000188,BAO_0000219,cell-based format,CS(=O)(=O)Nc1cc([C@@H](O)CNCC2CCN(S(=O)(=O)c3ccc(-n4cc(C(=O)O)cn4)cc3)CC2)ccc1O,,,CHEMBL1135848,Bioorg Med Chem Lett,2002.0,,,CHEMBL101606,,CHEMBL101606,8.0,0,http://www.openphacts.org/units/Nanomolar,187155,=,1,1,=,,EC50,nM,,10.0,CHEMBL210,Homo sapiens,Beta-2 adrenergic receptor,9606,,,EC50,nM,UO_0000065,,10.0
,,214288,[],CHEMBL650242,Beta-2 adrenergic receptor agonist activity as increased cAMP levels in CHO cells expressing human Beta-2-adrenoceptor,F,,,BAO_0000188,BAO_0000219,cell-based format,CCCCCCCCC(=O)Nc1ccc(S(=O)(=O)N2CCC(CNC[C@H](O)c3ccc(O)c(NS(C)(=O)=O)c3)CC2)cc1,,,CHEMBL1135848,Bioorg Med Chem Lett,2002.0,,,CHEMBL99599,,CHEMBL99599,7.52,0,http://www.openphacts.org/units/Nanomolar,187164,=,1,1,=,,EC50,nM,,30.0,CHEMBL210,Homo sapiens,Beta-2 adrenergic receptor,9606,,,EC50,nM,UO_0000065,,30.0
,,214291,[],CHEMBL650884,Binding affinity of compound against Beta-2 adrenergic receptor was determined,B,,,BAO_0000192,BAO_0000357,single protein format,CCCCCCCCC(=O)Nc1ccc(S(=O)(=O)N2CCC(CNC[C@H](O)c3ccc(O)c(NS(C)(=O)=O)c3)CC2)cc1,,,CHEMBL1135848,Bioorg Med Chem Lett,2002.0,"{'bei': '10.73', 'le': '0.22', 'lle': '2.67', 'sei': '4.15'}",,CHEMBL99599,,CHEMBL99599,6.85,0,http://www.openphacts.org/units/Nanomolar,187164,=,1,1,=,,Ki,nM,,140.0,CHEMBL210,Homo sapiens,Beta-2 adrenergic receptor,9606,,,Ki,nM,UO_0000065,,140.0
,,215476,[],CHEMBL650240,Beta-2 adrenergic receptor agonist activity was determined by a measurement of increased cAMP levels in CHO cells expressing human Beta-2 adrenergic receptor,F,,,BAO_0000188,BAO_0000219,cell-based format,CS(=O)(=O)Nc1cc([C@@H](O)CNCC2CCN(S(=O)(=O)c3ccc(NC(=O)NCc4cc(F)ccc4F)cc3)CC2)ccc1O,,,CHEMBL1135848,Bioorg Med Chem Lett,2002.0,,,CHEMBL99219,,CHEMBL99219,7.52,0,http://www.openphacts.org/units/Nanomolar,187163,=,1,1,=,,EC50,nM,,30.0,CHEMBL210,Homo sapiens,Beta-2 adrenergic receptor,9606,,,EC50,nM,UO_0000065,,30.0
,,219092,[],CHEMBL650242,Beta-2 adrenergic receptor agonist activity as increased cAMP levels in CHO cells expressing human Beta-2-adrenoceptor,F,,,BAO_0000188,BAO_0000219,cell-based format,CS(=O)(=O)Nc1cc([C@@H](O)CNCC2CCN(S(=O)(=O)c3ccc(NC(=O)N[C@@H](Cc4ccccc4)C(=O)O)cc3)CC2)ccc1O,,,CHEMBL1135848,Bioorg Med Chem Lett,2002.0,,,CHEMBL101674,,CHEMBL101674,7.7,0,http://www.openphacts.org/units/Nanomolar,187159,=,1,1,=,,EC50,nM,,20.0,CHEMBL210,Homo sapiens,Beta-2 adrenergic receptor,9606,,,EC50,nM,UO_0000065,,20.0
,,288771,[],CHEMBL647109,Binding affinity towards cloned human Beta-2 adrenergic receptor,B,,,BAO_0000190,BAO_0000357,single protein format,NCCCCCOC[C@H]1O[C@@H](OCCc2c[nH]c3ccccc23)[C@H](OCc2ccccc2)[C@@H](OCc2ccccc2)[C@@H]1OCc1ccccc1,,,CHEMBL1129787,J Med Chem,1996.0,"{'bei': '8.14', 'le': '0.15', 'lle': '-1.83', 'sei': '5.68'}",,CHEMBL282618,,CHEMBL282618,5.52,0,http://www.openphacts.org/units/Nanomolar,145256,=,1,1,=,,IC50,nM,,3000.0,CHEMBL210,Homo sapiens,Beta-2 adrenergic receptor,9606,,,IC50,uM,UO_0000065,,3.0
,,293634,[],CHEMBL647109,Binding affinity towards cloned human Beta-2 adrenergic receptor,B,,,BAO_0000190,BAO_0000357,single protein format,NCCCCCOC[C@H]1O[C@@H](OCCc2c[nH]c3ccccc23)[C@H](OCc2ccccc2)C[C@@H]1OCc1ccccc1,,,CHEMBL1129787,J Med Chem,1996.0,"{'bei': '9.64', 'le': '0.18', 'lle': '-0.64', 'sei': '6.28'}",,CHEMBL281200,,CHEMBL281200,5.52,0,http://www.openphacts.org/units/Nanomolar,145255,=,1,1,=,,IC50,nM,,3000.0,CHEMBL210,Homo sapiens,Beta-2 adrenergic receptor,9606,,,IC50,uM,UO_0000065,,3.0
,,306139,[],CHEMBL647108,Binding affinity towards Beta-2 adrenergic receptor prepared from CHO cells expressing the cloned human receptor in the presence of [125I]iodocyanopindolol,B,,,BAO_0000190,BAO_0000219,cell-based format,CCC(=O)CCc1nc(-c2ccc(S(=O)(=O)Nc3ccc(CCNC[C@H](O)c4cccnc4)cc3)cc2)no1,,,CHEMBL1133131,Bioorg Med Chem Lett,2000.0,"{'bei': '8.95', 'le': '0.17', 'lle': '1.21', 'sei': '3.34'}",,CHEMBL33438,,CHEMBL33438,4.92,0,http://www.openphacts.org/units/Nanomolar,49017,=,1,1,=,,IC50,nM,,12000.0,CHEMBL210,Homo sapiens,Beta-2 adrenergic receptor,9606,,,IC50,nM,UO_0000065,,12000.0
,,307476,[],CHEMBL647108,Binding affinity towards Beta-2 adrenergic receptor prepared from CHO cells expressing the cloned human receptor in the presence of [125I]iodocyanopindolol,B,,,BAO_0000190,BAO_0000219,cell-based format,CCCCCCCCc1nc(-c2ccc(S(=O)(=O)Nc3ccc(CCNC[C@H](O)c4cccnc4)cc3)cc2)no1,,,CHEMBL1133131,Bioorg Med Chem Lett,2000.0,"{'bei': '9.70', 'le': '0.19', 'lle': '-0.10', 'sei': '4.30'}",,CHEMBL285458,,CHEMBL285458,5.6,0,http://www.openphacts.org/units/Nanomolar,49022,=,1,1,=,,IC50,nM,,2500.0,CHEMBL210,Homo sapiens,Beta-2 adrenergic receptor,9606,,,IC50,nM,UO_0000065,,2500.0
,,308835,[],CHEMBL647108,Binding affinity towards Beta-2 adrenergic receptor prepared from CHO cells expressing the cloned human receptor in the presence of [125I]iodocyanopindolol,B,,,BAO_0000190,BAO_0000219,cell-based format,Cc1nc(-c2ccc(S(=O)(=O)Nc3ccc(CCNC[C@H](O)c4cccnc4)cc3)cc2)no1,,,CHEMBL1133131,Bioorg Med Chem Lett,2000.0,"{'bei': '10.43', 'le': '0.20', 'lle': '1.89', 'sei': '3.84'}",,CHEMBL33168,,CHEMBL33168,5.0,0,http://www.openphacts.org/units/Nanomolar,49009,=,1,1,=,,IC50,nM,,10000.0,CHEMBL210,Homo sapiens,Beta-2 adrenergic receptor,9606,,,IC50,nM,UO_0000065,,10000.0
,,310119,[],CHEMBL647108,Binding affinity towards Beta-2 adrenergic receptor prepared from CHO cells expressing the cloned human receptor in the presence of [125I]iodocyanopindolol,B,,,BAO_0000190,BAO_0000219,cell-based format,O=S(=O)(Nc1ccc(CCNC[C@H](O)c2cccnc2)cc1)c1ccc(-c2noc(CCCC3CCCCC3)n2)cc1,,,CHEMBL1133131,Bioorg Med Chem Lett,2000.0,"{'bei': '10.48', 'le': '0.20', 'lle': '0.48', 'sei': '4.75'}",,CHEMBL33755,,CHEMBL33755,6.18,0,http://www.openphacts.org/units/Nanomolar,49012,=,1,1,=,,IC50,nM,,660.0,CHEMBL210,Homo sapiens,Beta-2 adrenergic receptor,9606,,,IC50,nM,UO_0000065,,660.0
,,312834,[],CHEMBL647108,Binding affinity towards Beta-2 adrenergic receptor prepared from CHO cells expressing the cloned human receptor in the presence of [125I]iodocyanopindolol,B,,,BAO_0000190,BAO_0000219,cell-based format,CC(C)CCCc1nc(-c2ccc(S(=O)(=O)Nc3ccc(CCNC[C@H](O)c4cccnc4)cc3)cc2)no1,,,CHEMBL1133131,Bioorg Med Chem Lett,2000.0,"{'bei': '10.92', 'le': '0.21', 'lle': '1.22', 'sei': '4.61'}",,CHEMBL284965,,CHEMBL284965,6.0,0,http://www.openphacts.org/units/Nanomolar,49021,=,1,1,=,,IC50,nM,,1000.0,CHEMBL210,Homo sapiens,Beta-2 adrenergic receptor,9606,,,IC50,nM,UO_0000065,,1000.0
,,315327,[],CHEMBL647108,Binding affinity towards Beta-2 adrenergic receptor prepared from CHO cells expressing the cloned human receptor in the presence of [125I]iodocyanopindolol,B,,,BAO_0000190,BAO_0000219,cell-based format,CCCCCc1nc(-c2ccc(S(=O)(=O)Nc3ccc(CCNC[C@H](O)c4cccnc4)cc3)cc2)no1,,,CHEMBL1133131,Bioorg Med Chem Lett,2000.0,"{'bei': '10.31', 'le': '0.20', 'lle': '0.99', 'sei': '4.24'}",,CHEMBL33725,,CHEMBL33725,5.52,0,http://www.openphacts.org/units/Nanomolar,49018,=,1,1,=,,IC50,nM,,3000.0,CHEMBL210,Homo sapiens,Beta-2 adrenergic receptor,9606,,,IC50,nM,UO_0000065,,3000.0
,,315337,[],CHEMBL647108,Binding affinity towards Beta-2 adrenergic receptor prepared from CHO cells expressing the cloned human receptor in the presence of [125I]iodocyanopindolol,B,,,BAO_0000190,BAO_0000219,cell-based format,CC(O)CCCc1nc(-c2ccc(S(=O)(=O)Nc3ccc(CCNC[C@H](O)c4cccnc4)cc3)cc2)no1,,,CHEMBL1133131,Bioorg Med Chem Lett,2000.0,"{'bei': '7.90', 'le': '0.15', 'lle': '0.86', 'sei': '2.90'}",,CHEMBL418411,,CHEMBL418411,4.36,0,http://www.openphacts.org/units/Nanomolar,49014,=,1,1,=,,IC50,nM,,44000.0,CHEMBL210,Homo sapiens,Beta-2 adrenergic receptor,9606,,,IC50,nM,UO_0000065,,44000.0
,,317794,[],CHEMBL647108,Binding affinity towards Beta-2 adrenergic receptor prepared from CHO cells expressing the cloned human receptor in the presence of [125I]iodocyanopindolol,B,,,BAO_0000190,BAO_0000219,cell-based format,O=C(CCc1nc(-c2ccc(S(=O)(=O)Nc3ccc(CCNC[C@H](O)c4cccnc4)cc3)cc2)no1)N1CCCC1,,,CHEMBL1133131,Bioorg Med Chem Lett,2000.0,"{'bei': '7.27', 'le': '0.14', 'lle': '0.94', 'sei': '2.85'}",,CHEMBL32996,,CHEMBL32996,4.29,0,http://www.openphacts.org/units/Nanomolar,49011,=,1,1,=,,IC50,nM,,51000.0,CHEMBL210,Homo sapiens,Beta-2 adrenergic receptor,9606,,,IC50,nM,UO_0000065,,51000.0
,,320247,[],CHEMBL647108,Binding affinity towards Beta-2 adrenergic receptor prepared from CHO cells expressing the cloned human receptor in the presence of [125I]iodocyanopindolol,B,,,BAO_0000190,BAO_0000219,cell-based format,CCCCCCCc1nc(-c2ccc(S(=O)(=O)Nc3ccc(CCNC[C@H](O)c4cccnc4)cc3)cc2)no1,,,CHEMBL1133131,Bioorg Med Chem Lett,2000.0,"{'bei': '10.38', 'le': '0.20', 'lle': '0.54', 'sei': '4.49'}",,CHEMBL288083,,CHEMBL288083,5.85,0,http://www.openphacts.org/units/Nanomolar,49020,=,1,1,=,,IC50,nM,,1415.0,CHEMBL210,Homo sapiens,Beta-2 adrenergic receptor,9606,,,IC50,nM,UO_0000065,,1415.0
,,320251,[],CHEMBL647108,Binding affinity towards Beta-2 adrenergic receptor prepared from CHO cells expressing the cloned human receptor in the presence of [125I]iodocyanopindolol,B,,,BAO_0000190,BAO_0000219,cell-based format,CC(=O)CCCc1nc(-c2ccc(S(=O)(=O)Nc3ccc(CCNC[C@H](O)c4cccnc4)cc3)cc2)no1,,,CHEMBL1133131,Bioorg Med Chem Lett,2000.0,"{'bei': '7.72', 'le': '0.15', 'lle': '0.53', 'sei': '2.88'}",,CHEMBL286800,,CHEMBL286800,4.24,0,http://www.openphacts.org/units/Nanomolar,49015,=,1,1,=,,IC50,nM,,57000.0,CHEMBL210,Homo sapiens,Beta-2 adrenergic receptor,9606,,,IC50,nM,UO_0000065,,57000.0
,,326368,[],CHEMBL647108,Binding affinity towards Beta-2 adrenergic receptor prepared from CHO cells expressing the cloned human receptor in the presence of [125I]iodocyanopindolol,B,,,BAO_0000190,BAO_0000219,cell-based format,O=S(=O)(Nc1ccc(CCNC[C@H](O)c2cccnc2)cc1)c1ccc(-c2noc(CCCC3CCCC3)n2)cc1,,,CHEMBL1133131,Bioorg Med Chem Lett,2000.0,"{'bei': '10.45', 'le': '0.20', 'lle': '0.71', 'sei': '4.62'}",,CHEMBL433042,,CHEMBL433042,6.02,0,http://www.openphacts.org/units/Nanomolar,49013,=,1,1,=,,IC50,nM,,962.0,CHEMBL210,Homo sapiens,Beta-2 adrenergic receptor,9606,,,IC50,nM,UO_0000065,,962.0
,,333134,[],CHEMBL647108,Binding affinity towards Beta-2 adrenergic receptor prepared from CHO cells expressing the cloned human receptor in the presence of [125I]iodocyanopindolol,B,,,BAO_0000190,BAO_0000219,cell-based format,CCCc1nc(-c2ccc(S(=O)(=O)Nc3ccc(CCNC[C@H](O)c4cccnc4)cc3)cc2)no1,,,CHEMBL1133131,Bioorg Med Chem Lett,2000.0,"{'bei': '9.99', 'le': '0.19', 'lle': '1.32', 'sei': '3.89'}",,CHEMBL33013,,CHEMBL33013,5.07,0,http://www.openphacts.org/units/Nanomolar,49024,=,1,1,=,,IC50,nM,,8500.0,CHEMBL210,Homo sapiens,Beta-2 adrenergic receptor,9606,,,IC50,nM,UO_0000065,,8500.0
,,334523,[],CHEMBL647108,Binding affinity towards Beta-2 adrenergic receptor prepared from CHO cells expressing the cloned human receptor in the presence of [125I]iodocyanopindolol,B,,,BAO_0000190,BAO_0000219,cell-based format,CCCCc1nc(-c2ccc(S(=O)(=O)Nc3ccc(CCNC[C@H](O)c4cccnc4)cc3)cc2)no1,,,CHEMBL1133131,Bioorg Med Chem Lett,2000.0,"{'bei': '9.94', 'le': '0.19', 'lle': '1.05', 'sei': '3.98'}",,CHEMBL286139,,CHEMBL286139,5.19,0,http://www.openphacts.org/units/Nanomolar,49023,=,1,1,=,,IC50,nM,,6500.0,CHEMBL210,Homo sapiens,Beta-2 adrenergic receptor,9606,,,IC50,nM,UO_0000065,,6500.0
,,335670,[],CHEMBL647108,Binding affinity towards Beta-2 adrenergic receptor prepared from CHO cells expressing the cloned human receptor in the presence of [125I]iodocyanopindolol,B,,,BAO_0000190,BAO_0000219,cell-based format,O=S(=O)(Nc1ccc(CCNC[C@H](O)c2cccnc2)cc1)c1ccc(-c2noc(CCOC3CCCC3)n2)cc1,,,CHEMBL1133131,Bioorg Med Chem Lett,2000.0,"{'bei': '9.65', 'le': '0.19', 'lle': '1.27', 'sei': '4.00'}",,CHEMBL285242,,CHEMBL285242,5.57,0,http://www.openphacts.org/units/Nanomolar,49010,=,1,1,=,,IC50,nM,,2667.0,CHEMBL210,Homo sapiens,Beta-2 adrenergic receptor,9606,,,IC50,nM,UO_0000065,,2667.0
,,338236,[],CHEMBL647108,Binding affinity towards Beta-2 adrenergic receptor prepared from CHO cells expressing the cloned human receptor in the presence of [125I]iodocyanopindolol,B,,,BAO_0000190,BAO_0000219,cell-based format,CCCCCCc1nc(-c2ccc(S(=O)(=O)Nc3ccc(CCNC[C@H](O)c4cccnc4)cc3)cc2)no1,,,CHEMBL1133131,Bioorg Med Chem Lett,2000.0,"{'bei': '10.92', 'le': '0.21', 'lle': '1.08', 'sei': '4.61'}",,CHEMBL285481,,CHEMBL285481,6.0,0,http://www.openphacts.org/units/Nanomolar,49019,=,1,1,=,,IC50,nM,,1000.0,CHEMBL210,Homo sapiens,Beta-2 adrenergic receptor,9606,,,IC50,nM,UO_0000065,,1000.0
,,344629,[],CHEMBL647108,Binding affinity towards Beta-2 adrenergic receptor prepared from CHO cells expressing the cloned human receptor in the presence of [125I]iodocyanopindolol,B,,,BAO_0000190,BAO_0000219,cell-based format,CCC(O)CCc1nc(-c2ccc(S(=O)(=O)Nc3ccc(CCNC[C@H](O)c4cccnc4)cc3)cc2)no1,,,CHEMBL1133131,Bioorg Med Chem Lett,2000.0,"{'bei': '8.37', 'le': '0.16', 'lle': '1.12', 'sei': '3.07'}",,CHEMBL34328,,CHEMBL34328,4.62,0,http://www.openphacts.org/units/Nanomolar,49016,=,1,1,=,,IC50,nM,,24000.0,CHEMBL210,Homo sapiens,Beta-2 adrenergic receptor,9606,,,IC50,nM,UO_0000065,,24000.0
,,345750,[],CHEMBL647874,Evaluated for its agonist activity and the binding affinity against human Beta-2 adrenergic receptor in membranes from chinese hamster ovary cell,B,,,BAO_0000190,BAO_0000219,cell-based format,COc1ccc(OC[C@@H](O)CNCCc2ccc(NS(=O)(=O)c3ccc(I)cc3)cc2)cc1,,,CHEMBL1131392,Bioorg Med Chem Lett,1998.0,"{'bei': '11.72', 'le': '0.28', 'lle': '3.15', 'sei': '7.04'}",,CHEMBL67886,,CHEMBL67886,6.82,0,http://www.openphacts.org/units/Nanomolar,115492,=,1,1,=,,IC50,nM,,150.0,CHEMBL210,Homo sapiens,Beta-2 adrenergic receptor,9606,,,IC50,nM,UO_0000065,,150.0
,,349053,[],CHEMBL821784,Increased cAMP levels of Chinese hamster ovary (CHO) cells expressing human beta 2 adrenergic receptors,F,,,BAO_0000188,BAO_0000219,cell-based format,CS(=O)(=O)Nc1cc([C@@H](O)CNC2CCN(c3ccc(C(=O)NCC(=O)O)cc3)CC2)ccc1O,,,CHEMBL1134412,J Med Chem,2001.0,,,CHEMBL36568,,CHEMBL36568,7.4,0,http://www.openphacts.org/units/Nanomolar,53431,=,1,1,=,,EC50,nM,,40.0,CHEMBL210,Homo sapiens,Beta-2 adrenergic receptor,9606,,,EC50,uM,UO_0000065,,0.04
,,349057,[],CHEMBL822409,Inhibition of I-iodocyanopindolol binding to human beta 2 adrenergic receptors,B,,,BAO_0000192,BAO_0000357,single protein format,CS(=O)(=O)Nc1cc([C@@H](O)CNC2CCN(c3ccc(C(=O)NCC(=O)O)cc3)CC2)ccc1O,,,CHEMBL1134412,J Med Chem,2001.0,"{'bei': '9.74', 'le': '0.19', 'lle': '4.07', 'sei': '2.93'}",,CHEMBL36568,,CHEMBL36568,4.94,0,http://www.openphacts.org/units/Nanomolar,53431,=,1,1,=,,Ki,nM,,11600.0,CHEMBL210,Homo sapiens,Beta-2 adrenergic receptor,9606,,,Ki,uM,UO_0000065,,11.6
,,349063,[],CHEMBL822409,Inhibition of I-iodocyanopindolol binding to human beta 2 adrenergic receptors,B,,,BAO_0000192,BAO_0000357,single protein format,CC(C)[C@H](NC(=O)c1ccc(N2CCC(NC[C@H](O)c3ccc(O)c(NS(C)(=O)=O)c3)CC2)cc1)C(=O)O,,,CHEMBL1134412,J Med Chem,2001.0,"{'bei': '9.92', 'le': '0.20', 'lle': '3.55', 'sei': '3.23'}",,CHEMBL35282,,CHEMBL35282,5.44,0,http://www.openphacts.org/units/Nanomolar,53428,=,1,1,=,,Ki,nM,,3600.0,CHEMBL210,Homo sapiens,Beta-2 adrenergic receptor,9606,,,Ki,uM,UO_0000065,,3.6
,,351720,[],CHEMBL821784,Increased cAMP levels of Chinese hamster ovary (CHO) cells expressing human beta 2 adrenergic receptors,F,,,BAO_0000188,BAO_0000219,cell-based format,CS(=O)(=O)Nc1cc([C@@H](O)CNC2CCN(c3ccc(NC(=O)CC(=O)O)cc3)CC2)ccc1O,,,CHEMBL1134412,J Med Chem,2001.0,,,CHEMBL284612,,CHEMBL284612,6.05,0,http://www.openphacts.org/units/Nanomolar,53423,=,1,1,=,,EC50,nM,,900.0,CHEMBL210,Homo sapiens,Beta-2 adrenergic receptor,9606,,,EC50,uM,UO_0000065,,0.9
,,352562,[],CHEMBL647874,Evaluated for its agonist activity and the binding affinity against human Beta-2 adrenergic receptor in membranes from chinese hamster ovary cell,B,,,BAO_0000190,BAO_0000219,cell-based format,Nc1ccc(OC[C@@H](O)CNCCc2ccc(NS(=O)(=O)c3ccc(Br)cc3)cc2)cn1,,,CHEMBL1131392,Bioorg Med Chem Lett,1998.0,"{'bei': '12.31', 'le': '0.27', 'lle': '3.62', 'sei': '5.07'}",,CHEMBL63842,,CHEMBL63842,6.42,0,http://www.openphacts.org/units/Nanomolar,115469,=,1,1,=,,IC50,nM,,380.0,CHEMBL210,Homo sapiens,Beta-2 adrenergic receptor,9606,,,IC50,nM,UO_0000065,,380.0
,,354110,[],CHEMBL647874,Evaluated for its agonist activity and the binding affinity against human Beta-2 adrenergic receptor in membranes from chinese hamster ovary cell,B,,,BAO_0000190,BAO_0000219,cell-based format,Nc1ccc(OC[C@@H](O)CNCCc2ccc(NS(=O)(=O)c3cnc4ccccc4c3)cc2)cn1,,,CHEMBL1131392,Bioorg Med Chem Lett,1998.0,"{'bei': '11.92', 'le': '0.23', 'lle': '3.31', 'sei': '4.22'}",,CHEMBL67461,,CHEMBL67461,5.89,0,http://www.openphacts.org/units/Nanomolar,115473,=,1,1,=,,IC50,nM,,1300.0,CHEMBL210,Homo sapiens,Beta-2 adrenergic receptor,9606,,,IC50,nM,UO_0000065,,1300.0
,,356227,[],CHEMBL821784,Increased cAMP levels of Chinese hamster ovary (CHO) cells expressing human beta 2 adrenergic receptors,F,,,BAO_0000188,BAO_0000219,cell-based format,CCCCN(CC(=O)O)C(=O)c1ccc(N2CCC(NC[C@H](O)c3ccc(O)c(NS(C)(=O)=O)c3)CC2)cc1,,,CHEMBL1134412,J Med Chem,2001.0,,,CHEMBL32521,,CHEMBL32521,4.98,0,http://www.openphacts.org/units/Nanomolar,53424,=,1,1,=,,EC50,nM,,10500.0,CHEMBL210,Homo sapiens,Beta-2 adrenergic receptor,9606,,,EC50,uM,UO_0000065,,10.5
,,356976,[],CHEMBL647874,Evaluated for its agonist activity and the binding affinity against human Beta-2 adrenergic receptor in membranes from chinese hamster ovary cell,B,,,BAO_0000190,BAO_0000219,cell-based format,COc1ccc(S(=O)(=O)Nc2ccc(CCNC[C@H](O)COc3ccc(N)nc3)cc2)cc1,,,CHEMBL1131392,Bioorg Med Chem Lett,1998.0,"{'bei': '13.14', 'le': '0.26', 'lle': '4.16', 'sei': '4.57'}",,CHEMBL67416,,CHEMBL67416,6.21,0,http://www.openphacts.org/units/Nanomolar,115482,=,1,1,=,,IC50,nM,,620.0,CHEMBL210,Homo sapiens,Beta-2 adrenergic receptor,9606,,,IC50,nM,UO_0000065,,620.0
,,358431,[],CHEMBL647874,Evaluated for its agonist activity and the binding affinity against human Beta-2 adrenergic receptor in membranes from chinese hamster ovary cell,B,,,BAO_0000190,BAO_0000219,cell-based format,Nc1ccc(OC[C@@H](O)CNCCc2ccc(NS(=O)(=O)c3ccc(Cl)cc3)cc2)cn1,,,CHEMBL1131392,Bioorg Med Chem Lett,1998.0,"{'bei': '12.59', 'le': '0.26', 'lle': '3.31', 'sei': '4.74'}",,CHEMBL67534,,CHEMBL67534,6.0,0,http://www.openphacts.org/units/Nanomolar,115470,=,1,1,=,,IC50,nM,,990.0,CHEMBL210,Homo sapiens,Beta-2 adrenergic receptor,9606,,,IC50,nM,UO_0000065,,990.0
,,359867,[],CHEMBL647874,Evaluated for its agonist activity and the binding affinity against human Beta-2 adrenergic receptor in membranes from chinese hamster ovary cell,B,,,BAO_0000190,BAO_0000219,cell-based format,O=S(=O)(Nc1ccc(CCNC[C@H](O)COc2cccnc2)cc1)c1ccc(Cl)cc1,,,CHEMBL1131392,Bioorg Med Chem Lett,1998.0,"{'bei': '13.78', 'le': '0.28', 'lle': '3.26', 'sei': '6.33'}",,CHEMBL64936,,CHEMBL64936,6.37,0,http://www.openphacts.org/units/Nanomolar,115486,=,1,1,=,,IC50,nM,,430.0,CHEMBL210,Homo sapiens,Beta-2 adrenergic receptor,9606,,,IC50,nM,UO_0000065,,430.0
,,362230,[],CHEMBL647874,Evaluated for its agonist activity and the binding affinity against human Beta-2 adrenergic receptor in membranes from chinese hamster ovary cell,B,,,BAO_0000190,BAO_0000219,cell-based format,Nc1ccc(OC[C@@H](O)CNCCc2ccc(NS(=O)(=O)c3ccc(I)cc3)cc2)cn1,,,CHEMBL1131392,Bioorg Med Chem Lett,1998.0,"{'bei': '13.29', 'le': '0.32', 'lle': '4.91', 'sei': '5.97'}",,CHEMBL64201,,CHEMBL64201,7.55,0,http://www.openphacts.org/units/Nanomolar,115467,=,1,1,=,,IC50,nM,,28.0,CHEMBL210,Homo sapiens,Beta-2 adrenergic receptor,9606,,,IC50,nM,UO_0000065,,28.0
,,362234,[],CHEMBL647874,Evaluated for its agonist activity and the binding affinity against human Beta-2 adrenergic receptor in membranes from chinese hamster ovary cell,B,,,BAO_0000190,BAO_0000219,cell-based format,O=S(=O)(Nc1ccc(CCNC[C@H](O)COc2cccnc2)cc1)c1ccccc1,,,CHEMBL1131392,Bioorg Med Chem Lett,1998.0,"{'bei': '14.33', 'le': '0.28', 'lle': '3.67', 'sei': '6.09'}",,CHEMBL67251,,CHEMBL67251,6.12,0,http://www.openphacts.org/units/Nanomolar,115490,=,1,1,=,,IC50,nM,,750.0,CHEMBL210,Homo sapiens,Beta-2 adrenergic receptor,9606,,,IC50,nM,UO_0000065,,750.0
